id,name,location_type,RCaccepted,registered__intl,registered__skill,registered__gender,duration,onsk8s,contact,coach,created_on,description,regcap,audcap,con,con__city,con__year
619,Dial a Drill,Flat Track,0,0,3,NA/Coed,2.0,1,1,"1514,1515",2016-02-05 08:03:13,"Looking to spice up practice with some new drills?  Reading about drills isn't the same as doing them!  From warm up to agility and endurance. Skaters can request specific skills to work on and I'll provide the drills.  (We'll skate through them together.)  Off skate coaches are also encouraged to attend as Mack the Mouth will be there to explain what to be looking for from a trainer's perspective. 

8mean owns and coaches for Camp Pivotstar.  She is a proud coach of Team Canada Jr.  She has been skating for Terminal City Rollergirls since 2006 and is a two-time Team Canada player (11/14)    
                                                                                                                                                
Mack the Mouth has been a fixture in Canadian Roller Derby since 2006 when he began announcing for Vancouver's Terminal City Roller Girls. In the last five years he has coached at every level; house teams, fresh meat, travel teams, boot-camps, men's, juniors, sanctioned bouts and WFTDA Division One playoffs. Mack is a member of the Team Canada coaching staff for World Cup 2011 and 2014. Mack is also a member of the coaching staff for Camp Pivotstar. Mack currently coaches the WFTDA Division One Terminal City Allstars out of Vancouver, BC Canada. Have Mack visit your league! For more info, check out www.camppivotstar.com",,,2,Las Vegas,2016
620,Dirtys Little Secrets Coaches,Flat Track,0,0,2,NA/Coed,2.0,1,1,1465,2016-02-05 08:03:13,"Are you a new skater?  A bouting skater who struggles with essential skating skills?  A vet who missed """"that day in class""""? A coach who wants tips on how to teach skills? A skater who is interested in how skills are broken down?  This class is for you.  Striding, stopping, transitioning, backward skating, jumping and spinning the quick and Dirty way.  

Dirty Deborah Harry is a 3rd generation skating instructor, who began her classical training at age four, being coached by both her mother and father.  Her extended family was fortunate enough to own and operate the local roller rink, which meant she literally grew up on wheels.   Dirty possesses a unique ability to teach beginning to advanced skating skills (with a strict focus on technical perfection) and translate those skills into strong derby play.  Her class atmosphere has been described as both humorous and inspirational.   When she is not teaching here or abroad, you can find her playing both banked and flat track derby in Southern California.
",,,2,Las Vegas,2016
622,Do You Even Brace Bro,Flat Track,0,0,3,NA/Coed,2.0,1,1,1469,2016-02-05 08:03:13,"With such powerful jammers in today's game, sometimes we need a little extra support in our defense.  Learn some ins and outs on how to become a better bracer in your wall.  We will work on partner and triangle bracing.  Our focus will include backwards agility and tracking, utilizing the angles of the track, when and how much support to give to your teammates in the wall and when and how to replace.  

Holly Gohardly has been skating for 9 years and skates on the Charm City Roller Girls All Star team. She is an Atom All Star and sponsored by As the Bearing Turns Skateshop.  She prides herself on her blocking skills, teamwork and knowledge of the game.",,,2,Las Vegas,2016
623,Dont Give a Bird Shit When He Flies,Flat Track,0,0,3,NA/Coed,2.0,1,1,1498,2016-02-05 08:03:13,"Its not showing off or grandstanding - birds were born to fly! This course will focus on not only being effective with fancy moves, but also having fun while doing them and enjoying yourself while bouting. 

Quadzilla's self-written bio just said something dumb like, ""I'm black and I skate,"" so here are just a few of the legends about him. Quadzilla LK started skating in diapers and joined his first derby team roughly sometime before puberty (which was way earlier than most of you people think), in the dark ages when the sport was played on inline skates by people with enormous hair and you were probably still teething.  He was a featured skater in a bunch of TV commercials, loves to jump rows of skaters laying on the ground, can skate with his skate on his ass better than most of you can skate with 'em on your feet, and has a new pair of flashy shoes every single time you lay eyes on him.  He guest coaches all over and has been seen rocking both flat and banked tracks on several continents.  He plays mens derby for the Puget Sound Outcasts, and developed Antik Skates, Heartless and B'Zerk Wheels and Gumball Stops. We heard he was once a pro snowboarder.  He doesn't have anything at all to do with Derby News Network and has never been a ref, though he's not above wearing a dress if the situation calls for it.  He likes the kind of sushi that has fried things and cream cheese in it.  We don't think he's a super hero, but he does actually have a sidekick named Boy (something). For real. Little known fact: the ""LK"" stands for ""likes kumquats.""

",,,2,Las Vegas,2016
624,Dont Just Stand There Power Jam Offense,Flat Track,0,0,3,NA/Coed,2.0,1,1,1475,2016-02-05 08:03:13,"What's the goal of a power jam? If your goal is to score the maximum number of points you can get in a 30 second time period, watching a jammer struggle alone won't do it. This class will discuss strategic options and also break down specific techniques for achieving this goal. Coaches and trainers welcome.  

10 years ago Lulu was in hospital in South Africa with a broken neck and a shattered pelvis.  Last year she won League MVP, became Captain of the All Star team and started her derby clothing line Pivotstar.  Her motto in life and derby is, ""It's not how hard you can hit.  It's about how hard you can BE hit and keep moving forward."" A self confessed ""jammer junkie,"" her goal is to help every skater, regardless of skill or position, to have fun and be successful while wearing the star.  She loves visualizations, playing smarter not harder and crumpets.",,,2,Las Vegas,2016
625,Double Threat the Pivot,Flat Track,0,0,3,NA/Coed,2.0,1,1,1479,2016-02-05 08:03:13,"Learn concepts that Pivots must have to help their team on defense and offense. This includes when, how and why not to pass the star.

Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience.",,,2,Las Vegas,2016
626,Dynamic Demoralizing Walls,Flat Track,0,0,3,NA/Coed,2.0,1,1,1495,2016-02-05 08:03:13,"Build dynamic demoralizing walls. Most skaters have trouble plow stopping in a wall formation, but you can learn to use edges and footwork to slow IN your wall. Break down mental barriers and build the skills to develop the kind of dynamic wall that will destroy the jammers. 

Nugget has coached everything from fresh meat to competitive WFTDA teams on both banked and flat track. Though he's only played derby for four years, he's been a part of this amazing community since 2009. Nugget's coaching style is very dynamic and diverse with the ability to explain drills a dozen different ways. He loves providing real time feed back along the way, so wear a shirt with your name on it.",,,2,Las Vegas,2016
627,EDGES EDGES EDGES ,Flat Track,0,0,0,NA/Coed,2.0,1,0,1500,2016-02-05 08:03:13,"This is the most important skill a skater needs to create a good foundation for their skating career. If you want to be become faster, more agile and perform wrap around moves, improve crossovers forward and backwards, and just improve your balance and skating, this is the class for you. We'll work on variations to push even the most experienced skaters comfort zones in all directions. What to bring: Bring all skate gear, open mind, sense of humour. All levels & skaters welcome that want to improve or learn how to get the most from their edges. 

Sausarge Rolls #11 from the land down under has been on skates now for more than two decades. He started his career playing inline hockey and quickly progressed to ice hockey where he played at the highest level for 12 years, traveling the world playing one of the roughest sports around - until he found Roller Derby. Within 4 years Sarge has gone from coaching his local league in Tasmania (DSDL) to coaching all around Australia. He was recently selected for The Wizards of Aus Men's Roller derby team in 2014 and played at MRDWC where he was selected for the World Team. He is non-stop and wants to share his experiences, skills and unique training methods as a derby player and hockey player with the broader derby community. He strongly believes he can teach skaters how to train smarter, harder and more efficiently. There will always be someone with more talent than you, but there's no excuse for someone to train harder than you!",,,2,Las Vegas,2016
630,Effective Face to Face Blocking ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1498,2016-02-05 08:03:13,"""Most roller derby players know how to face an oncoming jammer and put their toestops down, but if you want to block effectively in a face to face position, you have to be able to control the jammer and drive them to the lines. Learn how to catch, stop and drive while facing oncoming traffic. Must be comfortable transitioning and skating backwards. 

A note from a RollerCon Scheduler who took this session at Camp Awesome last year: I watched one of roller derby's very best blockers learn new things in this class.*HIGHLY RECOMMENDED*

Quadzilla's self-written bio just said something dumb like, ""I'm black and I skate,"" so here are just a few of the legends about him. Quadzilla LK started skating in diapers and joined his first derby team roughly sometime before puberty (which was way earlier than most of you people think), in the dark ages when the sport was played on inline skates by people with enormous hair and you were probably still teething.  He was a featured skater in a bunch of TV commercials, loves to jump rows of skaters laying on the ground, can skate with his skate on his ass better than most of you can skate with 'em on your feet, and has a new pair of flashy shoes every single time you lay eyes on him.  He guest coaches all over and has been seen rocking both flat and banked tracks on several continents.  He plays mens derby for the Puget Sound Outcasts, and developed Antik Skates, Heartless and B'Zerk Wheels and Gumball Stops. We heard he was once a pro snowboarder.  He doesn't have anything at all to do with Derby News Network and has never been a ref, though he's not above wearing a dress if the situation calls for it.  He likes the kind of sushi that has fried things and cream cheese in it.  We don't think he's a super hero, but he does actually have a sidekick named Boy (something). For real. Little known fact: the ""LK"" stands for ""likes kumquats.""",,,2,Las Vegas,2016
631,Express Yourself ,Flat Track,0,0,0,NA/Coed,2.0,1,0,1465,2016-02-05 08:03:13,"Explore your inner figure skater!  Learn the 5 components needed to form an artistic skating program and then add your own style and choreography to the music provided.  You can even perform a solo routine for the group if you feel inspired! You will have a blast jumping, spinning, doing footwork, posing and just generally being super amazing. 

Dirty Deborah Harry is a 3rd generation skating instructor, who began her classical training at age four, being coached by both her mother and father.  Her extended family was fortunate enough to own and operate the local roller rink, which meant she literally grew up on wheels.   Dirty possesses a unique ability to teach beginning to advanced skating skills (with a strict focus on technical perfection) and translate those skills into strong derby play.  Her class atmosphere has been described as both humorous and inspirational.   When she is not teaching here or abroad, you can find her playing both banked and flat track derby in Southern California.  
",20,,2,Las Vegas,2016
737,Fab Form,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,"1522,1472",2016-02-05 08:03:24,"In this slow paced workout/theory combo, we take a careful approach to ensuring fabulous FORM in your cross training. We will demonstrate and have you practice correct form for strength, plyometric training, and yoga, and talk about the why of alignment and placement for a variety of common exercises. Avoid injuring yourself through improper training form, and ensure you're getting the most out of your strengthening and stretching efforts!  If you've ever wondered ""am I doing it right?""  - find out in this class. Skaters and coaches alike are welcome to watch or participate.

Booty Quake is the founder and chief motivator at Roller Derby Athletics, providing sport specific training to derby athletes around the world. A lifelong athlete in a variety of sports, Booty has been skating with Terminal City since 2007, and coaching since 2008. Booty has a special interest in off-skate strength and conditioning. She is happiest when sweating, and at after parties! She'll kick your ass, so you can go kick someone else's... 

When Lemony Kickit (Kat Selvocki) retired from Gotham Girls Roller Derby, yoga was the last thing she expected to find on the other side. That is, until she discovered a class called Yoga Fight Club, where she learned that she could do yoga AND hit people--in the same room. Sold! Since then, Kickit has completed 200+ hours of training and taught in her adventurous, mindful, unpretentious style around the globe. Based in Seattle, she specializes in teaching athletes and is the queen bee at Flat Mat Roller Derby: Yoga for Skaters. flatmatrollerderby.com",,,2,Las Vegas,2016
632,Fancy Feet,Flat Track,0,0,0,NA/Coed,2.0,1,0,1466,2016-02-05 08:03:13,"This class will teach you to be able to do anything on your skates. Stop, Spin, Jump, Mohawk we will do it all. Don't worry if you're new! I will break it down and make it simple. You will be hockey stopping in the first 10 min then move on to more advanced movements.
",,,2,Las Vegas,2016
634,Fancy Footwork,Flat Track,0,0,3,NA/Coed,2.0,1,1,1521,2016-02-05 08:03:13,"Learn edges, agility, footwork, toe-stops, backwards skating and pivoting. Learn how to be a more dynamic, agile skater and how to maximize the use of your wheels and toe-stops. Hockey skills make a great derby skater!

Slinky Ice loves skating and roller derby. She is currently the coaching coordinator and has previously held both Captain and Vice-Captain positions for the Chiko Rollers of Bendigo, Victoria, Australia. Slinky is known for her footwork and toe stop skills which she learned from playing ice hockey and state and national levels. Not only does she dance around the opposition, she also has her own language known as 'Slingo'!",,,2,Las Vegas,2016
635,Fearless Jamming ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1475,2016-02-05 08:03:13,"Fearless Jamming: how to start a successful jamming career and have fun doing it! Lulu's goal is to help each and every skater be successful and have fun while wearing the star. For skaters just starting to jam, skaters that don't believe they will ever be a jammer or for skaters that have a fear of putting on the dreaded helmet cover. Come and learn mental tricks and skating techniques to aid you in your jamming quest. It will be fun!

10 years ago Lulu was in hospital in South Africa with a broken neck and a shattered pelvis.  Last year she won League MVP, became Captain of the All Star team and started her derby clothing line Pivotstar.  Her motto in life and derby is ""It's not how hard you can hit. It's about how hard you can BE hit and keep moving forward."" A self confessed ""jammer junkie,"" her goal is to help every skater, regardless of skill or position, to have fun and be successful while wearing the star.  She loves visualizations, playing smarter not harder and crumpets.
",,,2,Las Vegas,2016
638,Figure 8in Skatin ,Flat Track,0,0,0,NA/Coed,1.5,1,0,1478,2016-02-05 08:03:13,"""Enhance your already awesome agility skills or build them if they are non-existant. This class will include more weaving and figure eight drills then you can imagine. Learn a 2-cone drill that you can do in your kitchen as well as several more agility building skills you can bring back and share with your leagues. All skill levels will benefit from this fun class.

Mic Wicked has been skating for 45 years. She started her derby journey with Harbor City Roller Dames and has also skated with the North Star Roller Girls, Duluth Derby Divas and the Moose Lake Mafia. She created and now coaches the only junior derby league in northern Minnesota, Twin Ports Junior Derby. She has also been a Rollercon medic since her 1st year in 2006.
",,,2,Las Vegas,2016
727,FML Boot Camp,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1491,2016-02-05 08:03:24,"Wake up in the morning and kick ass before you even get to the track. Warm up, stretch, and light the burn in your the derby muscles to start the day!! Fire it up to take on the REST of your day. Bring a towel, training sneakers, and a bottle of water. 

Iron Panda is a conditioning and endurance trainer for San Fernando Valley Roller Derby as well as Assistant Coach for San Fernando Valley Junior RD Fast Times. He's also the Coach/Trainer for SFV's Topanga Maul Rats, which is neat. Aside from Roller Derby, Iron Panda is a mixed martial artist, fitness trainer, and a 20 year veteran of the Los Angeles underground breakdance scene. Iron Panda likes video games and beer.",,,2,Las Vegas,2016
639,Footwork for Jamming ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1479,2016-02-05 08:03:13,"Learn how to use a combination of wheels and toe-stoppers to fluidly move past your opponent's defensive formations

Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience.
",,,2,Las Vegas,2016
640,Footwork in a Phone Booth ,Flat Track,0,0,0,NA/Coed,2.0,1,0,1514,2016-02-05 08:03:13,"Stopper free agility in less space! Tighten up your footwork and improve your effectiveness in the pack.

8mean owns and coaches for Camp Pivotstar.  She is a proud coach of Team Canada Jr.  She has been skating for Terminal City Rollergirls since 2006 and is a two-time Team Canada player (11/14)
",,,2,Las Vegas,2016
642,From Zebras to Lions Officials,Flat Track,0,0,0,NA/Coed,2.0,1,0,1494,2016-02-05 08:03:14,"Just because you're a zebra doesn't mean you get to skip out on learning how to skate like a derby player. Quick feet, lighting stops, instant reactions; they are mandatory tools for officiating roller derby. Without them, you cannot maintain proper positioning throughout an entire game. Its hard to maintain focus on scanning and analyzing actions throughout the entire game unless skating is second nature. This class is designed to teach the derby ref with little skating experience how to become better on their wheels, and how to recognize the forces and motion of the sport of roller derby to improve their overall officiating. Please BRING A MOUTHGUARD.

Merry Khaos is a member of Tampa Roller Derby, writer of the Khaos Theory Blog, """"Below the 45th"""" for Jammerline Magazine, and a contributor to Blood & Thunder. She has been skating and coaching for six seasons, power-lifting for a year, and is a recognized member of the MRDA Dazzle. She is a health coach with Derbalife, coach with DNA Coaching, part of Team Demon United, and a Roller Derby Elite skater. Overall: she eats, sleeps, breathes, dreams, and obsesses over roller derby [and how to make us all better at it].http://www.khaostheoryblog.com
",,,2,Las Vegas,2016
643,Get OfftheFence About Offense,Flat Track,0,0,3,NA/Coed,2.0,1,1,1477,2016-02-05 08:03:14,"This session will go over the ins and outs of strong offense. You will learn the pros and cons and identify when it's smart to execute offensive moves. We will then breakdown advance fundamentals for front offense and rear offense. Please bring your notebook.

Mercy Shammah believes her coaching job is to challenge skaters, pushing them beyond their self-imposed limitations to help them play at their highest level of intensity and skill. Her dynamic coaching style echoes the ever changing sport or roller derby. Mercy has an adaptive range of coaching proficiencies. She provides limitless tips and feedback to skaters of all skill levels. Her skating history includes captaining the Wheels of Justice in 2014, she lead her team to a gold medal for International Playoffs and a silver medal for International Championships. Mercy is a member of Team USA and a proud member of Team Vagine.",,,2,Las Vegas,2016
644,Heads Shoulders Knees Wheels and Toes,Flat Track,0,0,3,NA/Coed,2.0,1,1,1521,2016-02-05 08:03:14,"Footwork is so much more important these days.  Develope fancy footwork using your head, shoulders, knees, w-heels and toes whilst tricking your opponent - dancing your way through the pack. No coordination required. You don't need to have dance skills as a prerequisite.Great for jammers who are wanting something additional for their 'tool box'. 

Slinky Ice loves skating and roller derby. She is currently the coaching coordinator and has previously held both Captain and Vice-Captain positions for the Chiko Rollers of Bendigo, Victoria, Australia. Slinky is known for her footwork and toe stop skills which she learned from playing ice hockey and state and national levels. Not only does she dance around the opposition, she also has her own language known as ""Slingo""!
",,,2,Las Vegas,2016
646,Hockey Stops Hard Turns  Rapid Direction Changes,Flat Track,0,0,3,NA/Coed,2.0,1,1,1500,2016-02-05 08:03:14,"Stopping Fast with Hockey Stops. One of the most important skills players need to aggressively change direction, wash off speed or dodge a hit.  We refer to them as a hockey stops but in hockey it's just called stopping. Really, its a hard turn that leaves you facing your desired direction. If you want to learn hockey stops & hard turns, improve them or strengthen your weak side, this is for you. Hockey Stops explained and broken down step by step with drill progressions to allow every skater to push their own boundaries and master this tricky skill. What to bring: Bring all skate gear & slippery wheels, open mind, sense of humor. Slippery wheels a must.

Sausarge Rolls #11 from the land down under has been on skates now for more than two decades. He started his career playing inline hockey and quickly progressed to ice hockey where he played at the highest level for 12 years, traveling the world playing one of the roughest sports around - until he found Roller Derby. Within 4 years Sarge has gone from coaching his local league in Tasmania (DSDL) to coaching all around Australia. He was recently selected for The Wizards of Aus Men's Roller derby team in 2014 and played at MRDWC where he was selected for the World Team. He is non-stop and wants to share his experiences, skills and unique training methods as a derby player and hockey player with the broader derby community. He strongly believes he can teach skaters how to train smarter, harder and more efficiently. There will always be someone with more talent than you, but there's no excuse for someone to train harder than you!
",,,2,Las Vegas,2016
645,Hockey Stops PLUS,Flat Track,0,0,0,NA/Coed,2.0,1,0,1476,2016-02-05 08:03:14,"So you think you can hockey stop, huh? In this class, we'll double-check the fundamentals of hockey stopping and then we'll cross-over right on into technical combo-skills drills. We'll talk about when it's the best time to use a hockey stop, the best ways to power out of the stops, and ways we can tweak our hockey stops to maximize efficiency. Backwards, forwards, laterally, one-footed, you name it - we'll be doing it. This is all about dialing in your hockey stops and getting more confident in using them. 

The Smacktivist #365 skates with the Ohio Roller Girls and serves the league as a trainer and go-to jammer. They have a strong background in Tier I, AAA Ice Hockey, and have acquired numerous MVP awards throughout their derby career, including 2012 North Central Regional Jammer, their rookie season. They also own and operate Next Level Skate Shop and Training, out of Columbus, OH, where they also skate ramps, lift heavy things, and hold down a positive mental attitude.
",,,2,Las Vegas,2016
648,Hold the Line,Flat Track,0,0,3,NA/Coed,2.0,1,1,1485,2016-02-05 08:03:14,"Playing your defensive wall as one unit and recycling in order to continue to Hold The Line. Learn some of the inside secrets to what makes Your Mom Men's Roller Derby line play some of the most innovative in roller derby.

Peter Pan is a player and coach for the 3-time MRDA Champs, Your Mom Men's Roller Derby and the 2014 Men's World Cup Champions, Team USA Men's Roller Derby. He is also a 19-time World Champion speed skater on both quad and inline skates and a member of the USA Roller Sports Hall of Fame. He currently represents the Roller Derby Elite skate and equipment line.
",,,2,Las Vegas,2016
650,House of Pain,Flat Track,0,0,3,NA/Coed,2.0,1,1,1485,2016-02-05 08:03:14,"Developing both endurance and agility for multiple skate levels. This class is both entertaining and painful as we mix speed skating skills, figure skating skills and derby skills for one giant skills class.

Peter Pan is a player and coach for the 3-time MRDA Champs, Your Mom Men's Roller Derby and the 2014 Men's World Cup Champions, Team USA Men's Roller Derby. He is also a 19-time World Champion speed skater on both quad and inline skates and a member of the USA Roller Sports Hall of Fame. He currently represents the Roller Derby Elite skate and equipment line.
",,,2,Las Vegas,2016
652,Jam On It,Flat Track,0,0,3,NA/Coed,2.0,1,1,1485,2016-02-05 08:03:14,"How to use your own personal skills to successfully get lead jam. Use your size, speed and agility to control the other jammer as well as navigating through the pack. Also learn to work with your offense to create easy, penalty free opportunities to get points.

Peter Pan is a player and coach for the 3-time MRDA Champs, Your Mom Men's Roller Derby and the 2014 Men's World Cup Champions, Team USA Men's Roller Derby. He is also a 19-time World Champion speed skater on both quad and inline skates and a member of the USA Roller Sports Hall of Fame. He currently represents the Roller Derby Elite skate and equipment line.",,,2,Las Vegas,2016
653,Jam Skating Fun for Better Derby,Flat Track,0,0,0,NA/Coed,2.0,1,0,1467,2016-02-05 08:03:14,"Jam skating/soul skating is a creative way to hone your Derby skills. We will focus on building fancy muscle memory for better movement on the track, while learning how to shake your hips and move your feet to the beat!

Hurricane Heather has been jam skating since she was a teen. She's played roller derby in Pittsburgh for Steel City Roller Derby since 2006, and she's proud to be a Riedell SuperStar. Love it, live it, turn left.
",,,2,Las Vegas,2016
654,Jammer Toolbox,Flat Track,0,0,4,NA/Coed,1.5,1,1,1477,2016-02-05 08:03:14,"Learn multiple ways to engage the wall. Become more ready for whatever you opponents my throw at you. Be able to get though all types of walls. Find ways to get creative in the pack. Know ways to out smart even the best blockers. 

Mercy Shammah believes her coaching job is to challenge skaters, pushing them beyond their self-imposed limitations to help them play at their highest level of intensity and skill. Her dynamic coaching style echoes the ever changing sport or roller derby. Mercy has an adaptive range of coaching proficiencies. She provides limitless tips and feedback to skaters of all skill levels. Her skating history includes captaining the Wheels of Justice in 2014, she lead her team to a gold medal for International Playoffs and a silver medal for International Championships. Mercy is a member of Team USA and a proud member of Team Vagine.",,,2,Las Vegas,2016
655,Keep Your Ass on the Track,Flat Track,0,0,3,NA/Coed,2.0,1,1,1502,2016-02-05 08:03:14,"Calling all Jammers!  Hate getting pushed out of bounds and having to skate back 30 feet to get back in? Don't let this happen to you! - Stay on the track with smarts and strength and impeccable footwork. Hone your awareness to get rid of cut track penalties and save yourself from being bridged back. Stay in the game, stay out of the box.


'Snot Rocket Science is a two time member of Team USA Roller Derby. She is a former competitive figure skater and has played with Pittsburgh, PA's Steel Hurtin All Star team since the team's inception in 2007. Snot also plays with All Star teams, Wolfpack and the PA All Stars. She has won multiple jammer MVPs and doubles as one of the best blockers on the track. She is a Bont Quadstar and also loves her skateshop sponsor, RollerDerbySupply.net. Snot loves creativity, efficiency and fun in roller derby and it shows! Locally, Snot holds hour long open coaching sessions - if you're in Pittsburgh, drop in for a Snot Session! Snot's partner, BA, is the former coach of Steel City, Snot's personal coach and currently plays for Pittsburgh's men's team, the Blue Streaks. They speak the same derby language in different ways, getting through to even more skaters when they coach together.
",,,2,Las Vegas,2016
656,Lets Break It Down,Flat Track,0,0,0,NA/Coed,2.0,1,0,1512,2016-02-05 08:03:14,"Improve your skating technique.  Learn how to make your skates work for you and not the other way around.  We will be covering basic strides to gain speed without loss of energy, cross pulls both forward and backward, mohawk turns (transitions), skating in the opposite direction and learn a few added skating tricks.  This class is designed to build your self confidence on your skates!

Vicki Handyside is a retired World Champion Pairs competitive artistic skater.. She's taught skating skills to all ages and skill levels for over 40 years, and was the team coach for the Special Olympics, taught college classes, coached Girl Scouts, Boy Scouts and many regional and national Champions. She's been coaching derby teams and at Rollercon since 2011. Vicki also works in the distribution & manufacturing side of the roller skate industry, and currently represents Roll One - RollerBones - the very best in the business.",,,2,Las Vegas,2016
658,Living on the Edge,Flat Track,0,0,3,NA/Coed,2.0,1,1,1469,2016-02-05 08:03:14,"Stop an opponent all the way to the line.  Learn to use your edges and control your blocks when skirting the track boundaries.  Bait and track your opposition to the line.  

Holly Gohardly has been skating for 9 years and skates on the Charm City Roller Girls All Star team. She is an Atom All Star and sponsored by As the Bearing Turns Skate Shop.  She prides herself on her blocking skills, teamwork and knowledge of the game.",,,2,Las Vegas,2016
659,Magnetic Hips,Flat Track,0,0,3,NA/Coed,2.0,1,1,1497,2016-02-05 08:03:14,"Magnetic Hips: Wall building for beginners. Any blocker can line up on the track and form a wall with their teammates, but then what? Who does what? Jammers are getting sneakier and sneakier every day. If you give them 2 inches, they'll make it 6 inches. If you give them 6 inches, they're already gone and you've give them lead or your points. It's time to use what yo momma gave ya! Your hips! If you think of your hips as magnets, you will stay connected to your teammates and in contact with the opposing jammer. This session will teach you the basics of the Magnetic Hips wall strategy as well as a few different wall strategy options. Bring positive attitudes and black & white shirts. This session is good for any scrimmage-safe skill level, but is directed towards beginners.

Pinball has been playing roller derby since 2006 and reffing, coaching and captaining teams since 2010.  She currently skates for Central Coast Roller Derby, Team Rudechix and Team Rex and does travel coaching all over California, specializing in Fresh Meat training. Pinball also does motivational speaking on women empowerment and standing up against violence against women which she shares with the derby community.  She is committed to spreading derby love and knowledge to all and believes that there is a place in derby for everyone. Pinball is dedicated to using derby as a tool to empower women all over world.
",,,2,Las Vegas,2016
728,Meditation for People Who Think They Hate Meditating,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1472,2016-02-05 08:03:24,"Think sitting still to meditate sounds like torture? Luckily, there are a lot more ways to meditate than just sitting in a kind of uncomfortable position, and you'll learn 5-10 fun and different techniques in this class. Studies show that among other things, meditation improves focus and endurance and lowers stress and anxiety, which makes it an awesome tool for athletes as you prep for your next bout. **Bring a notebook and pen.**

Think you don't like yoga? Lemony Kickit's classes might change your mind. When Kickit (Kat Selvocki) retired from Gotham Girls Roller Derby, yoga was the last thing she expected to find on the other side. That is, until she discovered a class called Yoga Fight Club, where she learned that she could do yoga AND hit people--in the same room. Sold! Since then, Kickit has completed 200+ hours of training and taught in her adventurous, mindful, unpretentious style around the globe. Based in Seattle, she specializes in teaching athletes and is the queen bee at Flat Mat Roller Derby: Yoga for Skaters.",,,2,Las Vegas,2016
660,Mind the Gap,Flat Track,0,0,3,NA/Coed,2.0,1,1,1494,2016-02-05 08:03:14,"Sometimes the smallest space can make the biggest difference. The best players in the sport acknowledge where jammers and blockers are NOT, as opposed to where they are. We'll work on defensive and offensive drills that practice exploiting the gaps of the opposition. More than just """"Go where they are not"""", the class will practice different ways of seeing angles and opportunities on the track, and applying them to strategies. We'll also work on how, as an individual, to create space for your team's advantage.

Merry Khaos is a member of Tampa Roller Derby, writer of the Khaos Theory Blog, """"Below the 45th"""" for Jammerline Magazine, and a contributor to Blood & Thunder. She has been skating and coaching for six seasons, power-lifting for a year, and is a recognized member of the MRDA Dazzle. She is a health coach with Derbalife, coach with DNA Coaching, part of Team Demon United, and a Roller Derby Elite skater. Overall: she eats, sleeps, breathes, dreams, and obsesses over roller derby [and how to make us all better at it].http://www.khaostheoryblog.com
",,,2,Las Vegas,2016
718,Mini Plyos,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1473,2016-02-05 08:03:24,"PLYOMETRICS - they make you sprint faster, jump higher and just basically be more bad ass. I created this program for the advanced juniors a few years ago and found it transfers to adults perfectly. The program was looked at by Children's hospital in Seattle and other Physical Trainers who gave me a thumbs up. This routine is short and can be done a few times a week to give you an advantage over the competition. No equipment needed except GOOD TRAINER SHOES. No bare feet, no clogs. Jumping needs proper support. I will walk you through each exercise, then we will do the whole thing together. You will get a hand out with the exercises in order. Great to learn and bring back to your team. 

Betty Ford Galaxy started as a founding member of the Rat City Rollergirls Throttle Rockets in 2004. She has also skated for Camaro Harem of Jet City Rollergirls (1 season), TTRB Banked partial season and now for the Rainier Roller Girls of Seattle. In 2005 Betty started the Seattle Derby Brats (non profit). She coached juniors full time until she retired from Seattle Derby Brats in 2014. She was a founder of the JRDA. Betty has coached many boot camps. She specializes in custom boot camps where she works with league coaches to get them to the next level. Betty is sober and an advocate for other sober derby friends. If you need someone to talk to about your own sobriety, feel free to reach out on Facebook. She is a great listener.",,,2,Las Vegas,2016
